nodenumber     x-coordinate     y-coordinate     z-coordinate     x-velocity     y-velocity     z-velocity     velocity-magnitude     pressure
        2418   3.0700009174E-02   -1.5379560537E-01   2.7715749280E-02   -1.8272667528E-02   -4.0831303974E-02   1.3011342690E-01   1.3758847925E-01   1.2874988654E+04
        2419   3.0701296662E-02   -1.4344486197E-01   -2.1971274960E-02   -1.9416769364E-02   -4.4815333116E-02   1.3458327406E-01   1.4317151488E-01   1.2816402752E+04
        2420   3.0703225593E-02   -1.4819401748E-01   3.4608225469E-02   -1.9844369531E-02   -4.4949771345E-02   1.3005623670E-01   1.3902843468E-01   1.2844468937E+04
        2421   3.0703419027E-02   -1.4767253449E-01   -1.5374799890E-02   -1.8554927789E-02   -4.2366252251E-02   1.3383229723E-01   1.4159897054E-01   1.2843686888E+04
        2422   3.0704123028E-02   -1.4762095850E-01   -1.5305589593E-02   -1.8567831200E-02   -4.2399660506E-02   1.3382859952E-01   1.4160716654E-01   1.2843360934E+04
        2423   3.0704722805E-02   -1.4445171062E-01   -1.8343951722E-02   -1.9263357394E-02   -4.4334655269E-02   1.3424811865E-01   1.4268565435E-01   1.2822844957E+04
        2424   3.0710377645E-02   -1.4626762679E-01   -1.4697924999E-02   -1.8904026010E-02   -4.3295594332E-02   1.3385199763E-01   1.4194445378E-01   1.2834627052E+04
        2425   3.0710474458E-02   -1.5288051273E-01   3.5658980630E-02   -1.8699126753E-02   -4.1829657153E-02   1.2954440431E-01   1.3740862508E-01   1.2869620495E+04
        2426   3.0713815179E-02   -1.5464018561E-01   2.5465263407E-02   -1.7961378308E-02   -4.0031668865E-02   1.3019509760E-01   1.3738962501E-01   1.2880461960E+04
        2427   3.0719543574E-02   -1.4879686636E-01   3.4116036986E-02   -1.9640066759E-02   -4.4399292980E-02   1.2999602203E-01   1.3876597272E-01   1.2848516387E+04
        2428   3.0720332272E-02   -1.4654016284E-01   -1.4573036085E-02   -1.8813824774E-02   -4.3046227075E-02   1.3380321273E-01   1.4181056873E-01   1.2836830475E+04
        2429   3.0721257677E-02   -1.4334890006E-01   -2.2221299645E-02   -1.9381039700E-02   -4.4716650352E-02   1.3456333543E-01   1.4311706663E-01   1.2816699748E+04
        2430   3.0722092679E-02   -1.4800917617E-01   -1.5770058924E-02   -1.8410609899E-02   -4.1977473419E-02   1.3379979468E-01   1.4143353169E-01   1.2846754063E+04
        2431   3.0724355704E-02   -1.4849481767E-01   1.9692134089E-02   -1.9294077324E-02   -4.3726580820E-02   1.3108611611E-01   1.3952722002E-01   1.2847245149E+04
        2432   3.0726508766E-02   -1.4646977740E-01   -1.4549577939E-02   -1.8815599364E-02   -4.3048632174E-02   1.3379191244E-01   1.4180087217E-01   1.2836638625E+04
        2433   3.0727662462E-02   -1.5032714301E-01   3.3967082851E-02   -1.9237719669E-02   -4.3309482861E-02   1.2984911318E-01   1.3822660148E-01   1.2857058247E+04
        2434   3.0728770756E-02   -1.4704117285E-01   -2.1845393455E-02   -1.8459997408E-02   -4.2215362509E-02   1.3430006266E-01   1.4198385530E-01   1.2841813212E+04
        2435   3.0729104401E-02   -1.4428549914E-01   -1.8780254280E-02   -1.9227887879E-02   -4.4238603905E-02   1.3423621762E-01   1.4263985371E-01   1.2822901495E+04
        2436   3.0729900143E-02   -1.4804266015E-01   -2.1737770622E-02   -1.8211452512E-02   -4.1542271428E-02   1.3423249919E-01   1.4168902977E-01   1.2848588783E+04
        2437   3.0730331383E-02   -1.5111720155E-01   2.6303079304E-02   -1.8817052485E-02   -4.2313561096E-02   1.3035819041E-01   1.3833935349E-01   1.2861897916E+04
        2438   3.0731538759E-02   -1.4805685484E-01   3.5072986492E-02   -1.9816416476E-02   -4.4856840821E-02   1.2996563246E-01   1.3890965463E-01   1.2845252192E+04
        2439   3.0731561534E-02   -1.4809317060E-01   2.0070538044E-02   -1.9384722672E-02   -4.3963033166E-02   1.3107398203E-01   1.3960266661E-01   1.2845359579E+04
        2440   3.0733175206E-02   -1.4449930635E-01   -1.8093025101E-02   -1.9184056418E-02   -4.4106449731E-02   1.3416321634E-01   1.4252429809E-01   1.2824425774E+04
        2441   3.0733612654E-02   -1.4560457656E-01   -1.5310682598E-02   -1.8989250959E-02   -4.3529646841E-02   1.3388693944E-01   1.4206031943E-01   1.2831396470E+04
        2442   3.0734268505E-02   -1.5011265605E-01   2.5358979180E-02   -1.9028732350E-02   -4.2901373765E-02   1.3050230786E-01   1.3868479687E-01   1.2856619907E+04
        2443   3.0734386700E-02   -1.5250080020E-01   2.1795242684E-02   -1.8333627970E-02   -4.1091959938E-02   1.3058879490E-01   1.3812351154E-01   1.2870059180E+04
        2444   3.0734753985E-02   -1.4617275534E-01   -1.4626509716E-02   -1.8865168978E-02   -4.3181428409E-02   1.3379764027E-01   1.4185323014E-01   1.2835073494E+04
        2445   3.0736002421E-02   -1.4852039045E-01   3.5982043132E-02   -1.9716844286E-02   -4.4568081505E-02   1.2984348375E-01   1.3868813255E-01   1.2847893092E+04
        2446   3.0737982716E-02   -1.5419206864E-01   2.4299651108E-02   -1.7974904220E-02   -4.0081065506E-02   1.3026167708E-01   1.3746888197E-01   1.2879216577E+04
        2447   3.0738274094E-02   -1.4776382303E-01   2.1011746656E-02   -1.9474654468E-02   -4.4187517904E-02   1.3101564730E-01   1.3963129571E-01   1.2843882185E+04
        2448   3.0738818755E-02   -1.4422247931E-01   -1.8961693247E-02   -1.9212760190E-02   -4.4197759313E-02   1.3423181558E-01   1.4262100966E-01   1.2822946828E+04
        2449   3.0740341218E-02   -1.4938312737E-01   1.9375652743E-02   -1.9023074100E-02   -4.2994025361E-02   1.3099982069E-01   1.3918087723E-01   1.2853040272E+04
        2450   3.0740405011E-02   -1.4886262826E-01   -1.8829664937E-02   -1.8062858880E-02   -4.1087112899E-02   1.3394094982E-01   1.4126073678E-01   1.2853772333E+04
        2451   3.0740907126E-02   -1.4428663761E-01   -1.8740900487E-02   -1.9197738420E-02   -4.4152509758E-02   1.3420691560E-01   1.4258153272E-01   1.2823440672E+04
        2452   3.0740969237E-02   -1.4453914358E-01   -1.7936349192E-02   -1.9158206857E-02   -4.4031212741E-02   1.3413173920E-01   1.4246791936E-01   1.2825024592E+04
        2453   3.0741843997E-02   -1.4776163076E-01   2.0926665501E-02   -1.9463360267E-02   -4.4157383111E-02   1.3101360683E-01   1.3961827262E-01   1.2844053866E+04
        2454   3.0742019346E-02   -1.4709601866E-01   -1.4622559789E-02   -1.8617248440E-02   -4.2508753089E-02   1.3372343749E-01   1.4154700196E-01   1.2841411587E+04
        2455   3.0742132122E-02   -1.4758711819E-01   -1.5078138043E-02   -1.8482071086E-02   -4.2151619475E-02   1.3372747701E-01   1.4142624962E-01   1.2844689917E+04
        2456   3.0745205568E-02   -1.5138767862E-01   3.4349867368E-02   -1.8939460219E-02   -4.2490991139E-02   1.2968599447E-01   1.3777751864E-01   1.2863536650E+04
        2457   3.0746137314E-02   -1.4992847575E-01   1.9472577809E-02   -1.8875238618E-02   -4.2590894873E-02   1.3093550955E-01   1.3897613687E-01   1.2856383758E+04
        2458   3.0747497174E-02   -1.4337131212E-01   -2.2113049172E-02   -1.9309976170E-02   -4.4513916766E-02   1.3449606198E-01   1.4298095906E-01   1.2818034074E+04
        2459   3.0747568065E-02   -1.5477726140E-01   2.6946634712E-02   -1.7879468406E-02   -3.9773802185E-02   1.2998921183E-01   1.3710881052E-01   1.2882424580E+04
        2460   3.0748951329E-02   -1.5106049896E-01   2.6254196808E-02   -1.8780051804E-02   -4.2208736644E-02   1.3032203675E-01   1.3826822143E-01   1.2862488287E+04
        2461   3.0749028947E-02   -1.5025998797E-01   1.9630617074E-02   -1.8789764669E-02   -4.2356263456E-02   1.3089068647E-01   1.3885056757E-01   1.2858381024E+04
        2462   3.0749914431E-02   -1.4579983885E-01   -1.4922567690E-02   -1.8908998580E-02   -4.3300399268E-02   1.3380895609E-01   1.4190599541E-01   1.2833348230E+04
        2463   3.0750132448E-02   -1.4880238815E-01   -1.8219383378E-02   -1.8069448093E-02   -4.1090902115E-02   1.3387577898E-01   1.4120089018E-01   1.2853602547E+04
        2464   3.0750862883E-02   -1.4895700766E-01   -2.1634869620E-02   -1.7931882939E-02   -4.0779581175E-02   1.3412592851E-01   1.4133043326E-01   1.2855489496E+04
        2465   3.0751979896E-02   -1.4776860826E-01   2.1377961162E-02   -1.9447600787E-02   -4.4103260475E-02   1.3095515816E-01   1.3954411564E-01   1.2844618727E+04
        2466   3.0752111807E-02   -1.4592162943E-01   -2.1965843699E-02   -1.8672533908E-02   -4.2784118579E-02   1.3432172067E-01   1.4220221155E-01   1.2835252588E+04
        2467   3.0754245815E-02   -1.5453102134E-01   2.5147600150E-02   -1.7871444654E-02   -3.9782606850E-02   1.3013243333E-01   1.3724610941E-01   1.2881619433E+04
        2468   3.0754906862E-02   -1.5343492003E-01   2.3019046779E-02   -1.8081366653E-02   -4.0384634342E-02   1.3037654431E-01   1.3768041915E-01   1.2875974790E+04
        2469   3.0755192026E-02   -1.4974073419E-01   3.3907842260E-02   -1.9307636683E-02   -4.3491423124E-02   1.2983879170E-01   1.3828376821E-01   1.2855361596E+04
        2470   3.0755396278E-02   -1.5230314476E-01   3.7633747958E-02   -1.8778699027E-02   -4.1993488120E-02   1.2933280625E-01   1.3727005264E-01   1.2868549035E+04
        2471   3.0756102024E-02   -1.4948854830E-01   1.9343081602E-02   -1.8954106631E-02   -4.2803238332E-02   1.3095639073E-01   1.3907174998E-01   1.2854402522E+04
        2472   3.0756692285E-02   -1.4349402819E-01   -2.1679057919E-02   -1.9268036367E-02   -4.4389725210E-02   1.3443640146E-01   1.4288054789E-01   1.2819223953E+04
        2473   3.0757176233E-02   -1.4585946114E-01   -1.4802291394E-02   -1.8878501635E-02   -4.3213436760E-02   1.3377981462E-01   1.4184793879E-01   1.2834047023E+04
        2474   3.0757625530E-02   -1.4989512928E-01   1.9433138960E-02   -1.8851791723E-02   -4.2524641483E-02   1.3091381010E-01   1.3893221678E-01   1.2856752977E+04
        2475   3.0758217752E-02   -1.4781708484E-01   2.0504466913E-02   -1.9394478276E-02   -4.3973395619E-02   1.3100107397E-01   1.3953883579E-01   1.2845186691E+04
        2476   3.0758679895E-02   -1.5093228584E-01   2.6144748434E-02   -1.8782798239E-02   -4.2215094107E-02   1.3031746900E-01   1.3826623017E-01   1.2862265584E+04
        2477   3.0758727811E-02   -1.4432344869E-01   -1.8568584460E-02   -1.9146760283E-02   -4.4005767103E-02   1.3415209214E-01   1.4247768173E-01   1.2824478175E+04
        2478   3.0760550705E-02   -1.4584077244E-01   -1.4810312513E-02   -1.8873988043E-02   -4.3200279759E-02   1.3377396250E-01   1.4183781103E-01   1.2834076671E+04
        2479   3.0761072492E-02   -1.4821733778E-01   -1.5989862442E-02   -1.8249345133E-02   -4.1533266777E-02   1.3371556044E-01   1.4120163579E-01   1.2849740051E+04
        2480   3.0761409863E-02   -1.4856781888E-01   -1.6981619828E-02   -1.8133110372E-02   -4.1237065862E-02   1.3376948278E-01   1.4115091150E-01   1.2852236504E+04
        2481   3.0762859556E-02   -1.4799133591E-01   3.4857209825E-02   -1.9743929557E-02   -4.4654696669E-02   1.2991081935E-01   1.3878287241E-01   1.2846579278E+04
        2482   3.0763332324E-02   -1.4364465184E-01   -2.2210590421E-02   -1.9198528159E-02   -4.4208569105E-02   1.3445127516E-01   1.4282901126E-01   1.2820574827E+04
        2483   3.0763796538E-02   -1.4494790490E-01   -1.6660724813E-02   -1.9033545114E-02   -4.3663858769E-02   1.3396055700E-01   1.4217678866E-01   1.2828606295E+04
        2484   3.0765725249E-02   -1.4362012898E-01   -2.1165352410E-02   -1.9227912036E-02   -4.4269143934E-02   1.3437095614E-01   1.4277613092E-01   1.2820415383E+04
        2485   3.0766260305E-02   -1.4851657202E-01   -1.6768801856E-02   -1.8139058503E-02   -4.1247728295E-02   1.3374524051E-01   1.4113181744E-01   1.2852046034E+04
        2486   3.0766466700E-02   -1.5464482770E-01   2.5595151344E-02   -1.7823317012E-02   -3.9641295405E-02   1.3006023996E-01   1.3713048147E-01   1.2882679517E+04
        2487   3.0766499657E-02   -1.5157569456E-01   3.7693531282E-02   -1.8931170743E-02   -4.2400170998E-02   1.2936358942E-01   1.3744490530E-01   1.2865303973E+04
        2488   3.0769587871E-02   -1.4813143446E-01   3.4452148031E-02   -1.9680525569E-02   -4.4488039578E-02   1.2991089185E-01   1.3872039711E-01   1.2847669354E+04
        2489   3.0770075393E-02   -1.4483666826E-01   -1.6955330367E-02   -1.9036118735E-02   -4.3674021236E-02   1.3397524426E-01   1.4219409278E-01   1.2828192949E+04
        2490   3.0771432089E-02   -1.4893981679E-01   -2.0275609201E-02   -1.7920408491E-02   -4.0717948523E-02   1.3397635254E-01   1.4116924386E-01   1.2855790801E+04
        2491   3.0771551142E-02   -1.5457037959E-01   2.7331035328E-02   -1.7877788584E-02   -3.9754335088E-02   1.2991724114E-01   1.3703471104E-01   1.2882292026E+04
        2492   3.0772048075E-02   -1.4793925854E-01   -1.5420383815E-02   -1.8305580146E-02   -4.1671346863E-02   1.3366403591E-01   1.4120081413E-01   1.2848276274E+04
        2493   3.0772359507E-02   -1.5452739028E-01   2.7385288281E-02   -1.7887860083E-02   -3.9780112283E-02   1.2991419597E-01   1.3704061875E-01   1.2882093454E+04
        2494   3.0773548763E-02   -1.4588789943E-01   -1.4683814848E-02   -1.8831594837E-02   -4.3079187992E-02   1.3373210691E-01   1.4175585287E-01   1.2834945422E+04
        2495   3.0776043521E-02   -1.4444968066E-01   -1.8106856902E-02   -1.9083215071E-02   -4.3820011310E-02   1.3407130184E-01   1.4233578772E-01   1.2826043134E+04
        2496   3.0776470124E-02   -1.4607069204E-01   -1.4481445109E-02   -1.8784362852E-02   -4.2946896986E-02   1.3369878610E-01   1.4167799283E-01   1.2836234587E+04
        2497   3.0777747348E-02   -1.4886414780E-01   3.6391682190E-02   -1.9533810588E-02   -4.4051342952E-02   1.2967830903E-01   1.3834216424E-01   1.2851872111E+04
        2498   3.0778029845E-02   -1.4976550093E-01   3.7038720353E-02   -1.9329472511E-02   -4.3485481422E-02   1.2954598904E-01   1.3801006803E-01   1.2856532687E+04
        2499   3.0778111592E-02   -1.5144095071E-01   2.0613552709E-02   -1.8446713064E-02   -4.1403786106E-02   1.3065580941E-01   1.3829495747E-01   1.2866270459E+04
        2500   3.0778517450E-02   -1.5235215255E-01   3.5034964721E-02   -1.8630638702E-02   -4.1635144061E-02   1.2947276507E-01   1.3727265865E-01   1.2870171221E+04
        2501   3.0778594065E-02   -1.5016205095E-01   1.9502908796E-02   -1.8731634281E-02   -4.2192274605E-02   1.3083780508E-01   1.3874290395E-01   1.2859246845E+04
        2502   3.0779734303E-02   -1.4898600441E-01   3.3980744634E-02   -1.9430570291E-02   -4.3815658975E-02   1.2984172294E-01   1.3840604050E-01   1.2852662779E+04
        2503   3.0779846047E-02   -1.4859633871E-01   -1.6982478852E-02   -1.8077159665E-02   -4.1080008119E-02   1.3372580941E-01   1.4105652368E-01   1.2853140592E+04
        2504   3.0780160949E-02   -1.5471307198E-01   2.5973179241E-02   -1.7780604194E-02   -3.9515309233E-02   1.2999326688E-01   1.3702503050E-01   1.2883562230E+04
        2505   3.0781654356E-02   -1.4613638515E-01   -1.4406016764E-02   -1.8756528722E-02   -4.2868607572E-02   1.3367723166E-01   1.4163024800E-01   1.2836877877E+04
        2506   3.0782265543E-02   -1.4818920855E-01   -1.5824507567E-02   -1.8204889313E-02   -4.1403359819E-02   1.3365637119E-01   1.4110167171E-01   1.2850378342E+04
        2507   3.0782382875E-02   -1.4805368465E-01   3.4513707491E-02   -1.9667545971E-02   -4.4447863362E-02   1.2988227345E-01   1.3867887322E-01   1.2847943080E+04
        2508   3.0782816221E-02   -1.4871153445E-01   3.6255264110E-02   -1.9554042780E-02   -4.4107249677E-02   1.2969031364E-01   1.3837408542E-01   1.2851350861E+04
        2509   3.0783536064E-02   -1.5442946831E-01   2.7452468946E-02   -1.7884249580E-02   -3.9765481698E-02   1.2988958083E-01   1.3701256557E-01   1.2882044501E+04
        2510   3.0784977278E-02   -1.4886629640E-01   -1.8419122768E-02   -1.7955615999E-02   -4.0775781433E-02   1.3380788406E-01   1.4103055816E-01   1.2855394347E+04
        2511   3.0785393480E-02   -1.4913858595E-01   1.9279545885E-02   -1.8961089785E-02   -4.2814106014E-02   1.3091934113E-01   1.3904116110E-01   1.2853881444E+04
        2512   3.0785815745E-02   -1.5095891831E-01   2.0127266951E-02   -1.8532149849E-02   -4.1640417387E-02   1.3071150293E-01   1.3842998929E-01   1.2863986539E+04
        2513   3.0787111281E-02   -1.4745190562E-01   -1.4689711839E-02   -1.8407562434E-02   -4.1928797781E-02   1.3360408537E-01   1.4123354441E-01   1.2845630374E+04
        2514   3.0788479294E-02   -1.4812123353E-01   -1.5659908247E-02   -1.8209999391E-02   -4.1412180272E-02   1.3363376027E-01   1.4108350235E-01   1.2850159430E+04
        2515   3.0792167419E-02   -1.5455858616E-01   2.7296217942E-02   -1.7824662356E-02   -3.9605566255E-02   1.2987201929E-01   1.3694181561E-01   1.2883102688E+04
        2516   3.0792597884E-02   -1.4774621938E-01   2.0565570088E-02   -1.9322680752E-02   -4.3767167535E-02   1.3092003510E-01   1.3938789953E-01   1.2846552906E+04
        2517   3.0792718539E-02   -1.5143560823E-01   2.6519031324E-02   -1.8577555214E-02   -4.1643885572E-02   1.3016731817E-01   1.3792341890E-01   1.2866595896E+04
        2518   3.0793100997E-02   -1.4888161082E-01   -1.8486579142E-02   -1.7928387646E-02   -4.0700802320E-02   1.3379355932E-01   1.4099183987E-01   1.2855813209E+04
        2519   3.0793110477E-02   -1.4895031002E-01   -1.9779006967E-02   -1.7874572022E-02   -4.0578363276E-02   1.3388834291E-01   1.4103968327E-01   1.2856547166E+04
        2520   3.0793670250E-02   -1.4537176422E-01   -1.5465443873E-02   -1.8883981497E-02   -4.3228335747E-02   1.3377750484E-01   1.4185102950E-01   1.2832583418E+04
        2521   3.0793751657E-02   -1.4888063287E-01   -1.8469771142E-02   -1.7927391645E-02   -4.0697607801E-02   1.3379085596E-01   1.4098822571E-01   1.2855826654E+04
        2522   3.0793829468E-02   -1.4567351244E-01   -1.4884086373E-02   -1.8825405139E-02   -4.3059484068E-02   1.3371464378E-01   1.4173256862E-01   1.2834481916E+04
        2523   3.0794756247E-02   -1.5304551650E-01   3.6644509888E-02   -1.8460800155E-02   -4.1143182771E-02   1.2925299994E-01   1.3689375670E-01   1.2874377253E+04
        2524   3.0795612095E-02   -1.4781834366E-01   2.0326466856E-02   -1.9290137918E-02   -4.3682425928E-02   1.3092454071E-01   1.3936103873E-01   1.2847094841E+04
        2525   3.0795651010E-02   -1.5074035498E-01   1.9904739156E-02   -1.8553887191E-02   -4.1699923868E-02   1.3072189173E-01   1.3846062024E-01   1.2863245859E+04
        2526   3.0795672392E-02   -1.4739011847E-01   -1.4576431244E-02   -1.8403465081E-02   -4.1912909388E-02   1.3357978614E-01   1.4120530714E-01   1.2845575388E+04
        2527   3.0796340271E-02   -1.4969811709E-01   2.4909424100E-02   -1.8953372638E-02   -4.2686614681E-02   1.3042175580E-01   1.3853234926E-01   1.2857438153E+04
        2528   3.0796346609E-02   -1.5300721091E-01   3.6841046517E-02   -1.8471679975E-02   -4.1168333693E-02   1.2923710082E-01   1.3688777480E-01   1.2874234702E+04
        2529   3.0797288436E-02   -1.5383886676E-01   2.7611137510E-02   -1.7998821243E-02   -4.0065587611E-02   1.2988790805E-01   1.3711337475E-01   1.2879514952E+04
        2530   3.0800619877E-02   -1.5398308982E-01   2.3920091641E-02   -1.7848726177E-02   -3.9728326330E-02   1.3015828623E-01   1.3725194502E-01   1.2880784639E+04
        2531   3.0801375997E-02   -1.4667538301E-01   -1.4120970310E-02   -1.8578794640E-02   -4.2376672595E-02   1.3357696884E-01   1.4136392961E-01   1.2841168026E+04
        2532   3.0806812673E-02   -1.4540566595E-01   -1.5317390002E-02   -1.8845120749E-02   -4.3116338098E-02   1.3373452026E-01   1.4177122098E-01   1.2833378739E+04
        2533   3.0807866618E-02   -1.5096368316E-01   2.6159046911E-02   -1.8644114442E-02   -4.1825104831E-02   1.3019623695E-01   1.3801450110E-01   1.2864796684E+04
        2534   3.0809366028E-02   -1.4801366509E-01   -1.5360692080E-02   -1.8189900990E-02   -4.1345721633E-02   1.3356976504E-01   1.4100079194E-01   1.2850256992E+04
        2535   3.0810205207E-02   -1.4825133300E-01   -1.5821731332E-02   -1.8115483391E-02   -4.1152797907E-02   1.3358852806E-01   1.4095253933E-01   1.2851892279E+04
        2536   3.0810375122E-02   -1.4744015584E-01   -1.4547143160E-02   -1.8352899467E-02   -4.1771008509E-02   1.3354089287E-01   1.4111986443E-01   1.2846505331E+04
        2537   3.0812201091E-02   -1.4896813758E-01   -2.1638788303E-02   -1.7766844148E-02   -4.0313975987E-02   1.3398576771E-01   1.4104277139E-01   1.2857790825E+04
        2538   3.0812604324E-02   -1.4598186003E-01   -1.4378484245E-02   -1.8713778740E-02   -4.2742531932E-02   1.3361457258E-01   1.4152732441E-01   1.2837246751E+04
        2539   3.0814819982E-02   -1.5291131066E-01   3.5901729025E-02   -1.8419287740E-02   -4.1038700401E-02   1.2927321823E-01   1.3687589285E-01   1.2874701828E+04
        2540   3.0814957603E-02   -1.4887351248E-01   -1.8203635838E-02   -1.7880592623E-02   -4.0559611919E-02   1.3372234993E-01   1.4087748075E-01   1.2856520621E+04
        2541   3.0815173106E-02   -1.4700043950E-01   -1.4144635693E-02   -1.8460881916E-02   -4.2053968219E-02   1.3352685814E-01   1.4120468211E-01   1.2843845814E+04
        2542   3.0815611124E-02   -1.4896892101E-01   -2.0711230371E-02   -1.7783956405E-02   -4.0342747716E-02   1.3390699718E-01   1.4097833270E-01   1.2857703433E+04
        2543   3.0815819564E-02   -1.4919415517E-01   3.6674234985E-02   -1.9359688865E-02   -4.3562697225E-02   1.2953329046E-01   1.3802673466E-01   1.2855553790E+04
        2544   3.0816165289E-02   -1.5093125612E-01   3.7571205418E-02   -1.8954861064E-02   -4.2451014909E-02   1.2930868309E-01   1.3741219359E-01   1.2864463835E+04
        2545   3.0817120926E-02   -1.4626944594E-01   -1.4136890814E-02   -1.8637387722E-02   -4.2530225314E-02   1.3356788511E-01   1.4140916597E-01   1.2839257290E+04
        2546   3.0817137970E-02   -1.4500491140E-01   -2.2064748979E-02   -1.8725232747E-02   -4.2907325992E-02   1.3423774538E-01   1.4216696258E-01   1.2831930821E+04
        2547   3.0817254896E-02   -1.4780331412E-01   2.0272744767E-02   -1.9234962085E-02   -4.3527268055E-02   1.3087785842E-01   1.3926098038E-01   1.2848111487E+04
        2548   3.0817285706E-02   -1.4851202864E-01   1.9431336599E-02   -1.9035791690E-02   -4.3003419459E-02   1.3088230189E-01   1.3907491649E-01   1.2851985704E+04
        2549   3.0821590824E-02   -1.4807454429E-01   1.9801411473E-02   -1.9143094034E-02   -4.3285742370E-02   1.3088011123E-01   1.3917513089E-01   1.2849803484E+04
        2550   3.0823350490E-02   -1.4797577015E-01   3.5340117136E-02   -1.9601731884E-02   -4.4241661592E-02   1.2972789149E-01   1.3845894100E-01   1.2849713678E+04
        2551   3.0823452285E-02   -1.4893844822E-01   -1.8785280308E-02   -1.7825465103E-02   -4.0418321525E-02   1.3374351077E-01   1.4084997194E-01   1.2857378513E+04
        2552   3.0824744234E-02   -1.5335067934E-01   2.7509972949E-02   -1.8043923719E-02   -4.0179485131E-02   1.2986689222E-01   1.3713272368E-01   1.2878157528E+04
        2553   3.0825915184E-02   -1.5142682031E-01   3.4369836666E-02   -1.8714821196E-02   -4.1859318294E-02   1.2948661853E-01   1.3736532109E-01   1.2867703381E+04
        2554   3.0827536361E-02   -1.5023981996E-01   1.9431789309E-02   -1.8579742327E-02   -4.1768045552E-02   1.3072073166E-01   1.3848352299E-01   1.2861996512E+04
        2555   3.0827747709E-02   -1.4885744313E-01   3.6425090690E-02   -1.9403960722E-02   -4.3683699525E-02   1.2955380912E-01   1.3809043687E-01   1.2854452855E+04
        2556   3.0828715430E-02   -1.4483749150E-01   -1.6700003031E-02   -1.8888623306E-02   -4.3251507855E-02   1.3382377800E-01   1.4190234875E-01   1.2830817474E+04
        2557   3.0829733745E-02   -1.5341473192E-01   2.2991380800E-02   -1.7885754731E-02   -3.9834798039E-02   1.3020288661E-01   1.3732990584E-01   1.2879083334E+04
        2558   3.0831407619E-02   -1.4368233708E-01   -2.2206952727E-02   -1.9010620376E-02   -4.3677868343E-02   1.3429684141E-01   1.4249491739E-01   1.2823876944E+04
        2559   3.0831503199E-02   -1.4673418874E-01   -1.3952824266E-02   -1.8489193605E-02   -4.2121721507E-02   1.3349176615E-01   1.4119540125E-01   1.2842819171E+04
        2560   3.0833303525E-02   -1.5406866877E-01   2.7537993883E-02   -1.7843400547E-02   -3.9637748277E-02   1.2979114614E-01   1.3687687770E-01   1.2882264102E+04
        2561   3.0834829258E-02   -1.5127770389E-01   2.6394368459E-02   -1.8500738665E-02   -4.1425668829E-02   1.3008869264E-01   1.3777311538E-01   1.2867743544E+04
        2562   3.0834975493E-02   -1.5297513807E-01   2.7368369192E-02   -1.8105928475E-02   -4.0345326488E-02   1.2988183842E-01   1.3720372432E-01   1.2876654450E+04
        2563   3.0835002690E-02   -1.5106343150E-01   2.6233946735E-02   -1.8548981516E-02   -4.1558565057E-02   1.3011758035E-01   1.3784688521E-01   1.2866616752E+04
        2564   3.0836794774E-02   -1.4763819458E-01   2.1040272057E-02   -1.9245667234E-02   -4.3536188501E-02   1.3078749759E-01   1.3918033245E-01   1.2848232147E+04
        2565   3.0838455664E-02   -1.4528595295E-01   -1.5433675033E-02   -1.8787889735E-02   -4.2953354442E-02   1.3367885783E-01   1.4166161261E-01   1.2834029613E+04
        2566   3.0839216735E-02   -1.4828671200E-01   2.2853524098E-02   -1.9130380161E-02   -4.3189890992E-02   1.3059127040E-01   1.3887194833E-01   1.2851929684E+04
        2567   3.0839242872E-02   -1.4576804829E-01   -1.4502867656E-02   -1.8692806981E-02   -4.2679420434E-02   1.3357676168E-01   1.4146980322E-01   1.2837062831E+04
        2568   3.0839414977E-02   -1.4777798500E-01   -1.4826599179E-02   -1.8184030905E-02   -4.1310466135E-02   1.3347468108E-01   1.4089962414E-01   1.2849888118E+04
        2569   3.0839641430E-02   -1.4534171184E-01   -1.5297659645E-02   -1.8774809794E-02   -4.2915183352E-02   1.3366245118E-01   1.4163282565E-01   1.2834431239E+04
        2570   3.0840870286E-02   -1.4785364805E-01   3.5059655981E-02   -1.9577523123E-02   -4.4175976584E-02   1.2971705730E-01   1.3842438829E-01   1.2850013087E+04
        2571   3.0841486266E-02   -1.5185787559E-01   2.0980894128E-02   -1.8184185136E-02   -4.0669572864E-02   1.3044562001E-01   1.3784316641E-01   1.2871396609E+04
        2572   3.0844240053E-02   -1.4440282489E-01   -1.8019809261E-02   -1.8917704295E-02   -4.3348564415E-02   1.3391403008E-01   1.4202093164E-01   1.2828810555E+04
        2573   3.0844752516E-02   -1.5456858536E-01   2.7146979801E-02   -1.7677588741E-02   -3.9196178298E-02   1.2975827071E-01   1.3669691421E-01   1.2885354030E+04
        2574   3.0845030185E-02   -1.4726870288E-01   -2.1821638742E-02   -1.8096730334E-02   -4.1195652888E-02   1.3402242890E-01   1.4137391879E-01   1.2847928601E+04
        2575   3.0848285021E-02   -1.5308820348E-01   2.2517508799E-02   -1.7903870421E-02   -3.9885831411E-02   1.3021951077E-01   1.3736283743E-01   1.2878176834E+04
        2576   3.0848306332E-02   -1.5123735930E-01   2.0298670450E-02   -1.8300897456E-02   -4.0993940286E-02   1.3052858542E-01   1.3803310327E-01   1.2868373044E+04
