nodenumber     x-coordinate     y-coordinate     z-coordinate     x-velocity     y-velocity     z-velocity     velocity-magnitude     pressure
        2665   -2.2853004252E-02   -2.5015427435E-02   1.0054312241E-01   -6.0939982753E-03   -2.6177405497E-02   1.4221289167E-01   1.4473043885E-01   1.1106108040E+04
        2666   -2.2845052542E-02   -1.5937055909E-02   7.5954976579E-02   -5.9523952305E-03   -2.6306496721E-02   1.4375715666E-01   1.4626545344E-01   1.1223514527E+04
        2667   -2.2842890279E-02   -4.2056685454E-02   5.4761456457E-02   -4.8872468844E-03   -2.6924559964E-02   1.4761332906E-01   1.5012831854E-01   1.1028696089E+04
        2668   -2.2841828149E-02   -4.3089233706E-02   5.2481839622E-02   -4.8283081754E-03   -2.6997973394E-02   1.4791410199E-01   1.5043531731E-01   1.1017463427E+04
        2669   -2.2840597292E-02   -2.4959131716E-02   9.7086562197E-02   -6.0353271486E-03   -2.6190523026E-02   1.4251228185E-01   1.4502454671E-01   1.1115541490E+04
        2670   -2.2839465565E-02   -1.6382255845E-02   9.6988722391E-02   -6.3046700617E-03   -2.6277827617E-02   1.4201976144E-01   1.4456792773E-01   1.1160358114E+04
        2671   -2.2827828293E-02   -3.6679374996E-02   6.2229626320E-02   -5.1296652617E-03   -2.6645731552E-02   1.4648211220E-01   1.4897421814E-01   1.1083593504E+04
        2672   -2.2826472357E-02   -1.4451269141E-02   2.1777521933E-02   -5.0279691376E-03   -2.6509040845E-02   1.4813947842E-01   1.5057660770E-01   1.1379068421E+04
        2673   -2.2808057857E-02   -2.7091848455E-02   9.0362015985E-02   -5.8511264947E-03   -2.6217908006E-02   1.4324122779E-01   1.4573833991E-01   1.1118941686E+04
        2674   -2.2803775278E-02   -4.6909543667E-02   4.0305514557E-02   -4.5522942879E-03   -2.7352586127E-02   1.4939587880E-01   1.5194741180E-01   1.0972996156E+04
        2675   -2.2801653134E-02   -1.9378071794E-02   1.2144686682E-01   -6.5983267253E-03   -2.6208687581E-02   1.4013450964E-01   1.4271690163E-01   1.1075278398E+04
        2676   -2.2801314493E-02   -1.3226939601E-02   7.3682031506E-02   -5.9866680581E-03   -2.6312793661E-02   1.4377130532E-01   1.4628189067E-01   1.1246842785E+04
        2677   -2.2794921412E-02   -1.3444675285E-02   1.0572244387E-01   -6.5373997315E-03   -2.6325298074E-02   1.4113637658E-01   1.4371929483E-01   1.1146833345E+04
        2678   -2.2793975468E-02   -1.6665916028E-02   9.5822824421E-02   -6.2641833794E-03   -2.6260513005E-02   1.4213253640E-01   1.4467381395E-01   1.1164645247E+04
        2679   -2.2792333849E-02   -1.4640330447E-02   2.0826069251E-02   -4.9989067312E-03   -2.6513611587E-02   1.4824036012E-01   1.5067569491E-01   1.1381004151E+04
        2680   -2.2784330858E-02   -2.1551687932E-02   1.1921514379E-01   -6.4887220589E-03   -2.6155496460E-02   1.4042150161E-01   1.4298395583E-01   1.1074466185E+04
        2681   -2.2773960250E-02   -4.8192896269E-02   2.3594432431E-02   -4.2656514385E-03   -2.7681882161E-02   1.5102379540E-01   1.5359905325E-01   1.0962435484E+04
        2682   -2.2772820655E-02   -1.3226783812E-02   1.0632184277E-01   -6.5488964776E-03   -2.6323537667E-02   1.4107404376E-01   1.4365828379E-01   1.1146759742E+04
        2683   -2.2771395681E-02   -2.8332258540E-02   6.7114076439E-03   -4.4155774066E-03   -2.7052617047E-02   1.5059545408E-01   1.5306969720E-01   1.1260833862E+04
        2684   -2.2767207042E-02   -2.2283401324E-02   1.1794516892E-01   -6.4410552526E-03   -2.6137484527E-02   1.4056317464E-01   1.4311764865E-01   1.1075833262E+04
        2685   -2.2766494003E-02   -4.0371529730E-02   5.7720222819E-02   -4.9588530118E-03   -2.6822290601E-02   1.4722626588E-01   1.4973175635E-01   1.1046851268E+04
        2686   -2.2765024311E-02   -9.4652537636E-03   4.4056759111E-02   -5.5566763754E-03   -2.6346828189E-02   1.4594600647E-01   1.4840912645E-01   1.1357977802E+04
        2687   -2.2741682941E-02   -1.5409695185E-02   7.5496356254E-02   -5.9358460110E-03   -2.6283340400E-02   1.4376719330E-01   1.4627048274E-01   1.1232348772E+04
        2688   -2.2737841623E-02   -1.4423396830E-02   1.2090998768E-01   -6.7360498274E-03   -2.6314054101E-02   1.3994390670E-01   1.4255560610E-01   1.1096169541E+04
        2689   -2.2735972356E-02   -1.9888864324E-02   1.2097371786E-01   -6.5577991623E-03   -2.6174405701E-02   1.4018957133E-01   1.4276281082E-01   1.1077792779E+04
        2690   -2.2728914287E-02   -7.3292726347E-03   6.0820405548E-02   -5.9215099199E-03   -2.6325824354E-02   1.4443188248E-01   1.4693087485E-01   1.1320768742E+04
        2691   -2.2728599302E-02   -3.1033289342E-02   7.5218525073E-02   -5.4692141409E-03   -2.6365545338E-02   1.4488798769E-01   1.4736886802E-01   1.1120947657E+04
        2692   -2.2725428579E-02   -2.4986080016E-02   1.0723424582E-01   -6.1744624905E-03   -2.6118001641E-02   1.4162856553E-01   1.4414896660E-01   1.1093771426E+04
        2693   -2.2722230415E-02   -8.1378682041E-03   5.2024888356E-02   -5.7328588526E-03   -2.6322290384E-02   1.4520425838E-01   1.4768210891E-01   1.1344188399E+04
        2694   -2.2721239775E-02   -1.3941031466E-02   1.0272790708E-01   -6.4519071997E-03   -2.6284913977E-02   1.4140190733E-01   1.4396882720E-01   1.1158390840E+04
        2695   -2.2719058853E-02   -1.5379876804E-02   1.6715162165E-02   -4.8923383801E-03   -2.6546456722E-02   1.4865344709E-01   1.5108440248E-01   1.1386965397E+04
        2696   -2.2715790763E-02   -3.2616716898E-02   6.7951453352E-02   -5.3041344692E-03   -2.6470527674E-02   1.4567096991E-01   1.4815145680E-01   1.1118812839E+04
        2697   -2.2712753059E-02   -1.0497469620E-02   3.6929011522E-02   -5.3844240126E-03   -2.6361098272E-02   1.4661244092E-01   1.4906075056E-01   1.1374050564E+04
        2698   -2.2712435493E-02   -3.0148644155E-02   8.2485096430E-02   -5.6109231038E-03   -2.6282719390E-02   1.4416843880E-01   1.4665197763E-01   1.1115349210E+04
        2699   -2.2706577081E-02   -1.5264382323E-02   7.5391457114E-02   -5.9300725521E-03   -2.6275135695E-02   1.4376835337E-01   1.4626991470E-01   1.1235057372E+04
        2700   -2.2704497801E-02   -1.5817199761E-02   9.7948522433E-02   -6.3055954504E-03   -2.6244690396E-02   1.4190276053E-01   1.4444700673E-01   1.1166296822E+04
        2701   -2.2704330617E-02   -4.4570693315E-02   4.8553240157E-02   -4.7124264752E-03   -2.7125846279E-02   1.4847285231E-01   1.5100399456E-01   1.1000136750E+04
        2702   -2.2699466058E-02   -1.7546472475E-02   8.9740542247E-02   -6.1080612096E-03   -2.6231004485E-02   1.4269904207E-01   1.4521842382E-01   1.1182249786E+04
        2703   -2.2684124765E-02   -1.8162587505E-02   7.3685924894E-03   -4.6545701736E-03   -2.6688923352E-02   1.4965910237E-01   1.5209145464E-01   1.1381905524E+04
        2704   -2.2681441465E-02   -4.1255320348E-02   8.3168881839E-03   -4.1507480859E-03   -2.7593032938E-02   1.5170708188E-01   1.5425188125E-01   1.1077055460E+04
        2705   -2.2674421266E-02   -4.2532549820E-02   9.6092736395E-03   -4.1445509551E-03   -2.7635085343E-02   1.5172556007E-01   1.5427741514E-01   1.1056546292E+04
        2706   -2.2669638912E-02   -1.4695455190E-02   1.2101813589E-01   -6.7111163639E-03   -2.6280911618E-02   1.3993613840E-01   1.4254068973E-01   1.1098463200E+04
        2707   -2.2665152167E-02   -3.9361681852E-02   6.7907999567E-03   -4.1624037090E-03   -2.7527576862E-02   1.5166173056E-01   1.5419589362E-01   1.1106766843E+04
        2708   -2.2657298235E-02   -2.3085278713E-02   1.1602126484E-01   -6.3582236777E-03   -2.6094421665E-02   1.4076035474E-01   1.4329976733E-01   1.1082276501E+04
        2709   -2.2654260941E-02   -4.6953111268E-02   4.0285885491E-02   -4.5281830824E-03   -2.7367708784E-02   1.4948104005E-01   1.5203314527E-01   1.0970717752E+04
        2710   -2.2652317207E-02   -2.3075125210E-02   7.0691140621E-03   -4.5229940306E-03   -2.6850936022E-02   1.5013455324E-01   1.5258379441E-01   1.1327355825E+04
        2711   -2.2643495125E-02   -8.2609726598E-03   5.0646883633E-02   -5.6847683744E-03   -2.6303052218E-02   1.4533233170E-01   1.4780275297E-01   1.1351700729E+04
        2712   -2.2637758990E-02   -1.8464018484E-02   8.1401423299E-02   -5.9198802696E-03   -2.6231178157E-02   1.4347348952E-01   1.4597178455E-01   1.1202805322E+04
        2713   -2.2635365848E-02   -2.9690446281E-02   8.4451408070E-02   -5.6398647266E-03   -2.6249426916E-02   1.4397044562E-01   1.4645248274E-01   1.1117313208E+04
        2714   -2.2619443445E-02   -1.7476004170E-02   8.9594130969E-02   -6.0882787046E-03   -2.6210061172E-02   1.4270822938E-01   1.4522283972E-01   1.1186643358E+04
        2715   -2.2612954741E-02   -1.2943351854E-02   7.3707463143E-02   -5.9500390200E-03   -2.6263133879E-02   1.4375858085E-01   1.4625896462E-01   1.1257355969E+04
        2716   -2.2602813486E-02   -3.4615882301E-02   6.4796667273E-02   -5.1796028008E-03   -2.6547798736E-02   1.4614962649E-01   1.4863151492E-01   1.1105297894E+04
        2717   -2.2600973632E-02   -3.1400460376E-02   7.2696607991E-02   -5.3913941588E-03   -2.6384230909E-02   1.4517294696E-01   1.4764951507E-01   1.1125001141E+04
        2718   -2.2595148919E-02   -4.4294645416E-02   1.2100045119E-02   -4.1371004616E-03   -2.7689550061E-02   1.5173114806E-01   1.5429247576E-01   1.1026710199E+04
        2719   -2.2593241760E-02   -1.7939545724E-02   8.7644687116E-02   -6.0337588193E-03   -2.6204179992E-02   1.4290491231E-01   1.4541278918E-01   1.1190760792E+04
        2720   -2.2591025019E-02   -1.4020037433E-02   1.0205634750E-01   -6.4048201550E-03   -2.6239001309E-02   1.4145172283E-01   1.4400728038E-01   1.1166841516E+04
        2721   -2.2584959440E-02   -1.3160559973E-02   1.0624021949E-01   -6.5013300146E-03   -2.6258560506E-02   1.4105787016E-01   1.4362834688E-01   1.1157012473E+04
        2722   -2.2581980386E-02   -1.1707848782E-02   3.1391224007E-02   -5.2207863120E-03   -2.6371329155E-02   1.4718276859E-01   1.4961774956E-01   1.1386077254E+04
        2723   -2.2567966801E-02   -3.3855246724E-02   6.4154737236E-03   -4.2546025211E-03   -2.7288245765E-02   1.5121810900E-01   1.5371944083E-01   1.1187467466E+04
        2724   -2.2567880336E-02   -1.6541027713E-02   9.4770582824E-02   -6.1941520850E-03   -2.6196185799E-02   1.4220944773E-01   1.4473470452E-01   1.1178917504E+04
        2725   -2.2564753056E-02   -2.5654422742E-02   9.5308128956E-02   -5.9209171508E-03   -2.6137355588E-02   1.4272874804E-01   1.4522298074E-01   1.1125353123E+04
        2726   -2.2559582255E-02   -2.5247373002E-02   9.7611457119E-02   -5.9700110625E-03   -2.6123540738E-02   1.4249791050E-01   1.4499563755E-01   1.1122628364E+04
        2727   -2.2557931719E-02   -2.4881803172E-02   1.0841455217E-01   -6.1569990317E-03   -2.6071312710E-02   1.4151827125E-01   1.4403139616E-01   1.1097687443E+04
        2728   -2.2523817617E-02   -1.8570472604E-02   8.3966460181E-02   -5.9340546965E-03   -2.6194451706E-02   1.4326529915E-01   1.4576113421E-01   1.1200224493E+04
        2729   -2.2521546926E-02   -2.3408004303E-02   7.0800861143E-03   -4.4911944806E-03   -2.6856809307E-02   1.5020954061E-01   1.5265767299E-01   1.1325903769E+04
        2730   -2.2515852471E-02   -8.8503229744E-03   7.0926069708E-02   -6.0049268309E-03   -2.6259578858E-02   1.4371553930E-01   1.4621826447E-01   1.1292603358E+04
        2731   -2.2511796037E-02   -1.0277676501E-02   3.7995576010E-02   -5.3640673206E-03   -2.6313054169E-02   1.4653791447E-01   1.4897822128E-01   1.1381855752E+04
        2732   -2.2506604693E-02   -3.1238353022E-02   7.4558272708E-02   -5.4072576987E-03   -2.6351756801E-02   1.4501109449E-01   1.4748515534E-01   1.1125593150E+04
        2733   -2.2506334872E-02   -1.6989596053E-02   9.1364381699E-02   -6.1065003131E-03   -2.6179389573E-02   1.4252694839E-01   1.4503992830E-01   1.1189430430E+04
        2734   -2.2505135629E-02   -1.8461354822E-02   8.1961371398E-02   -5.8982953007E-03   -2.6197133103E-02   1.4343239523E-01   1.4592440396E-01   1.1207078148E+04
        2735   -2.2485453795E-02   -3.9529861190E-02   6.7338662399E-03   -4.1307230844E-03   -2.7548680691E-02   1.5177516065E-01   1.5431037577E-01   1.1103257535E+04
        2736   -2.2483578918E-02   -4.4275470141E-02   1.1899325795E-02   -4.1181560093E-03   -2.7702041317E-02   1.5180867567E-01   1.5437045155E-01   1.1025816799E+04
        2737   -2.2478224621E-02   -2.0794956988E-02   7.2540270283E-03   -4.5483725355E-03   -2.6759923789E-02   1.4997019678E-01   1.5240682772E-01   1.1357833915E+04
        2738   -2.2477920906E-02   -1.4041431006E-02   7.4619480661E-02   -5.8993284655E-03   -2.6221465659E-02   1.4376207658E-01   1.4625287006E-01   1.1255097819E+04
        2739   -2.2464890903E-02   -1.6983900578E-02   9.1093210406E-02   -6.0919245128E-03   -2.6168406109E-02   1.4254975611E-01   1.4505974628E-01   1.1192201299E+04
        2740   -2.2450869886E-02   -2.8483897696E-02   8.7995793151E-02   -5.6925561331E-03   -2.6179371153E-02   1.4358920607E-01   1.4606719266E-01   1.1125227637E+04
        2741   -2.2448651017E-02   -1.7497599855E-02   8.8651704096E-02   -6.0300238169E-03   -2.6166016798E-02   1.4279268631E-01   1.4529546753E-01   1.1197046483E+04
        2742   -2.2447335230E-02   -4.8565161410E-02   2.8362815960E-02   -4.2845940326E-03   -2.7658936353E-02   1.5083113645E-01   1.5340601758E-01   1.0949076536E+04
        2743   -2.2438725689E-02   -2.5740337140E-02   9.5581310055E-02   -5.8941422010E-03   -2.6109107509E-02   1.4271772224E-01   1.4520597318E-01   1.1128752974E+04
        2744   -2.2437760103E-02   -1.2354101067E-02   2.8904097852E-02   -5.1270247451E-03   -2.6368047799E-02   1.4746623635E-01   1.4989279900E-01   1.1393641596E+04
        2745   -2.2426971487E-02   -1.1193019043E-02   3.3338222764E-02   -5.2355423586E-03   -2.6325829617E-02   1.4700738116E-01   1.4943771386E-01   1.1391737281E+04
        2746   -2.2425184155E-02   -2.4875962738E-02   1.0842577765E-01   -6.1259669224E-03   -2.6037583424E-02   1.4151569217E-01   1.4402143713E-01   1.1102945371E+04
        2747   -2.2423546849E-02   -2.2464871518E-02   1.1711772732E-01   -6.3378186723E-03   -2.6031733822E-02   1.4061630979E-01   1.4314595939E-01   1.1092044265E+04
        2748   -2.2422967649E-02   -4.3307346601E-02   5.2225727731E-02   -4.7505820329E-03   -2.7029063386E-02   1.4814340659E-01   1.5066388822E-01   1.1014416678E+04
        2749   -2.2416302772E-02   -1.3572133547E-02   2.4700356796E-02   -5.0155748761E-03   -2.6412079016E-02   1.4791879922E-01   1.5034202697E-01   1.1394785194E+04
        2750   -2.2403104197E-02   -3.0769053279E-02   8.0165566404E-02   -5.4908251248E-03   -2.6273341080E-02   1.4448069587E-01   1.4695274441E-01   1.1122747386E+04
        2751   -2.2402763056E-02   -2.9813988839E-02   8.4600587409E-02   -5.5894310454E-03   -2.6216023924E-02   1.4400179588E-01   1.4647538655E-01   1.1122763244E+04
        2752   -2.2397560820E-02   -1.1334798902E-02   3.2733067599E-02   -5.2142900094E-03   -2.6325069142E-02   1.4707364214E-01   1.4950202105E-01   1.1393593031E+04
        2753   -2.2393560252E-02   -7.6502312349E-03   5.6381851933E-02   -5.7478267352E-03   -2.6230917648E-02   1.4483484995E-01   1.4730319858E-01   1.1351153493E+04
        2754   -2.2387114415E-02   -4.6771029092E-02   4.1344305824E-02   -4.5078115247E-03   -2.7364924762E-02   1.4950644238E-01   1.5205701492E-01   1.0970428686E+04
        2755   -2.2385275296E-02   -2.2796669992E-02   1.1637868537E-01   -6.3065431375E-03   -2.6017721616E-02   1.4069561893E-01   1.4321994103E-01   1.1094203388E+04
        2756   -2.2374748008E-02   -4.4696367678E-02   1.2552043828E-02   -4.1046170903E-03   -2.7723208299E-02   1.5185635230E-01   1.5442077546E-01   1.1017508157E+04
        2757   -2.2359638423E-02   -8.8494688702E-03   4.6783374672E-02   -5.5292584849E-03   -2.6241093272E-02   1.4572040735E-01   1.4816748899E-01   1.1374209878E+04
        2758   -2.2359143354E-02   -4.5444355218E-02   4.6134826000E-02   -4.6030132044E-03   -2.7226099990E-02   1.4894604778E-01   1.5148390475E-01   1.0987641511E+04
        2759   -2.2357643288E-02   -2.5415932054E-02   1.0403076127E-01   -6.0231372902E-03   -2.6041009507E-02   1.4194113592E-01   1.4443579343E-01   1.1113540690E+04
        2760   -2.2356722499E-02   -3.2248290396E-02   6.9508990741E-02   -5.2683546331E-03   -2.6415578778E-02   1.4558947529E-01   1.4806023665E-01   1.1127656176E+04
        2761   -2.2353318439E-02   -2.5128251355E-02   1.0677804286E-01   -6.0750148006E-03   -2.6026334189E-02   1.4167731419E-01   1.4417606331E-01   1.1108573122E+04
        2762   -2.2348821036E-02   -1.4561254298E-02   2.0299379759E-02   -4.8990771792E-03   -2.6453449888E-02   1.4838019206E-01   1.5079942760E-01   1.1399201993E+04
        2763   -2.2345666049E-02   -4.2923762984E-02   9.6491642420E-03   -4.0893621142E-03   -2.7681779536E-02   1.5193997543E-01   1.5449517771E-01   1.1047246430E+04
        2764   -2.2335808984E-02   -3.5374268031E-02   6.4080053611E-02   -5.0994674889E-03   -2.6565952765E-02   1.4635825706E-01   1.4883713859E-01   1.1102502291E+04
        2765   -2.2335265627E-02   -1.8804139238E-02   7.4132768290E-03   -4.5722672595E-03   -2.6680200261E-02   1.4981838095E-01   1.5224416568E-01   1.1384447828E+04
        2766   -2.2325328764E-02   -4.6969996337E-02   4.0567015419E-02   -4.4829765463E-03   -2.7392717610E-02   1.4963030529E-01   1.5218306844E-01   1.0967251538E+04
        2767   -2.2322271022E-02   -2.5379715280E-02   1.0008209589E-01   -5.9519752750E-03   -2.6056103217E-02   1.4229487310E-01   1.4478320840E-01   1.1124842559E+04
        2768   -2.2315058172E-02   -9.8100576869E-03   4.0966311860E-02   -5.3860610957E-03   -2.6255647546E-02   1.4628199310E-01   1.4871714826E-01   1.1386489911E+04
        2769   -2.2314897295E-02   -6.6212348114E-03   6.8166974444E-02   -5.9748163939E-03   -2.6210287472E-02   1.4379099536E-01   1.4628235693E-01   1.1324329631E+04
        2770   -2.2302702728E-02   -3.0999598397E-02   7.8688958326E-02   -5.4399677717E-03   -2.6281019505E-02   1.4465342913E-01   1.4712205748E-01   1.1126039850E+04
        2771   -2.2301992530E-02   -4.8481516260E-02   3.0547438030E-02   -4.2988260640E-03   -2.7634732735E-02   1.5071041711E-01   1.5328335912E-01   1.0947469001E+04
        2772   -2.2300521974E-02   -7.7047773160E-03   5.4355877286E-02   -5.6868328459E-03   -2.6207729751E-02   1.4501141817E-01   1.4747032435E-01   1.1362205165E+04
        2773   -2.2299063912E-02   -4.8570192514E-02   2.9306054410E-02   -4.2779676553E-03   -2.7659767875E-02   1.5083279110E-01   1.5340760945E-01   1.0946510272E+04
        2774   -2.2298644431E-02   -4.7728081219E-02   2.0636300195E-02   -4.1614355815E-03   -2.7757000738E-02   1.5151301428E-01   1.5409075940E-01   1.0963681901E+04
        2775   -2.2288424369E-02   -3.1169914664E-02   7.6898357997E-02   -5.4033387335E-03   -2.6302083863E-02   1.4483532123E-01   1.4730331279E-01   1.1127913354E+04
        2776   -2.2281626670E-02   -3.1161263075E-02   7.7053882687E-02   -5.4047398240E-03   -2.6299473514E-02   1.4482156616E-01   1.4728937350E-01   1.1127915939E+04
        2777   -2.2279037710E-02   -3.1442778211E-02   7.3926690204E-02   -5.3458215553E-03   -2.6339776037E-02   1.4513405369E-01   1.4760167732E-01   1.1130505646E+04
        2778   -2.2272332855E-02   -1.4526376213E-02   2.0324208726E-02   -4.8847113566E-03   -2.6442005929E-02   1.4839227694E-01   1.5080884569E-01   1.1402458948E+04
        2779   -2.2268991247E-02   -1.3133399722E-02   1.1795543706E-01   -6.6100557476E-03   -2.6162982793E-02   1.4004543316E-01   1.4262158972E-01   1.1135210865E+04
        2780   -2.2246858108E-02   -1.0160562083E-02   3.8455848029E-02   -5.3156628049E-03   -2.6254205539E-02   1.4652678768E-01   1.4895515797E-01   1.1394324143E+04
        2781   -2.2246757124E-02   -4.5088264315E-02   4.7330724229E-02   -4.6112831686E-03   -2.7197875593E-02   1.4885385362E-01   1.5138843453E-01   1.0991856679E+04
        2782   -2.2243997125E-02   -7.6559374448E-03   7.0164762667E-02   -5.9609615792E-03   -2.6184105041E-02   1.4369775508E-01   1.4618544810E-01   1.1316719611E+04
        2783   -2.2242791473E-02   -8.6815322752E-03   4.7408737907E-02   -5.5181872689E-03   -2.6210192742E-02   1.4566633741E-01   1.4810842802E-01   1.1379737998E+04
        2784   -2.2234160883E-02   -4.3416946742E-02   5.2068043141E-02   -4.7157786862E-03   -2.7045528056E-02   1.4825202810E-01   1.5077255384E-01   1.1013211458E+04
        2785   -2.2230842789E-02   -6.1988801069E-03   6.4459867815E-02   -5.8996666598E-03   -2.6184378707E-02   1.4406733700E-01   1.4654632491E-01   1.1343486460E+04
        2786   -2.2229588223E-02   -1.2541240236E-02   1.1604423253E-01   -6.5887643759E-03   -2.6158688348E-02   1.4016716238E-01   1.4273935057E-01   1.1145971488E+04
        2787   -2.2229386793E-02   -7.7263801304E-03   5.3341270046E-02   -5.6507222484E-03   -2.6190191470E-02   1.4510127406E-01   1.4755418166E-01   1.1369144747E+04
        2788   -2.2228439457E-02   -1.2095166406E-02   1.1264296162E-01   -6.5485266937E-03   -2.6162443356E-02   1.4042590365E-01   1.4299227622E-01   1.1159173061E+04
        2789   -2.2228142430E-02   -1.2462160374E-02   2.8367912867E-02   -5.0695298655E-03   -2.6337207791E-02   1.4755800325E-01   1.4997570793E-01   1.1403288873E+04
        2790   -2.2221992962E-02   -1.9676032311E-02   7.3862875696E-03   -4.5296148333E-03   -2.6702285602E-02   1.4993556830E-01   1.5236208225E-01   1.1377614426E+04
        2791   -2.2215695198E-02   -3.1145843776E-02   7.7717660138E-02   -5.4027069421E-03   -2.6284745568E-02   1.4477167557E-01   1.4723761455E-01   1.1128760559E+04
        2792   -2.2210332828E-02   -1.5554687920E-02   9.6787902203E-02   -6.1712663690E-03   -2.6097629342E-02   1.4196444599E-01   1.4447516988E-01   1.1195746718E+04
        2793   -2.2209569922E-02   -2.5477214936E-02   1.0282001839E-01   -5.9675991058E-03   -2.6013777148E-02   1.4205682658E-01   1.4454228038E-01   1.1122039026E+04
        2794   -2.2208336280E-02   -1.2161031390E-02   1.0997207003E-01   -6.4979424975E-03   -2.6149407400E-02   1.4064872948E-01   1.4320642398E-01   1.1169081998E+04
        2795   -2.2208214810E-02   -1.4047404730E-02   1.0089005037E-01   -6.2873719836E-03   -2.6111715226E-02   1.4152148214E-01   1.4404750129E-01   1.1190626170E+04
        2796   -2.2200397485E-02   -8.4798761447E-03   7.1114890402E-02   -5.9416138953E-03   -2.6167193033E-02   1.4367628351E-01   1.4616052548E-01   1.1311855939E+04
        2797   -2.2192723736E-02   -1.6382183077E-02   1.0488773457E-02   -4.6553896443E-03   -2.6561147829E-02   1.4938444127E-01   1.5179880935E-01   1.1409399780E+04
        2798   -2.2174637739E-02   -4.4715886828E-02   4.8500699873E-02   -4.6255904575E-03   -2.7166117226E-02   1.4874150592E-01   1.5127269944E-01   1.0996591202E+04
        2799   -2.2172292123E-02   -3.0847392649E-02   8.0595484421E-02   -5.4485750010E-03   -2.6242682638E-02   1.4448850559E-01   1.4695337223E-01   1.1127854661E+04
        2800   -2.2171823434E-02   -4.6578416795E-02   4.2313303382E-02   -4.4945829268E-03   -2.7357988392E-02   1.4950861233E-01   1.5205750874E-01   1.0971437920E+04
        2801   -2.2170984828E-02   -4.7405947196E-02   3.8762627877E-02   -4.4248963304E-03   -2.7458160529E-02   1.4992288785E-01   1.5248082695E-01   1.0959965058E+04
        2802   -2.2168557578E-02   -9.9871521183E-03   7.2337499859E-02   -5.9090097403E-03   -2.6151623039E-02   1.4367998640E-01   1.4616005704E-01   1.1301529821E+04
        2803   -2.2165637766E-02   -1.5575003321E-02   9.6543160098E-02   -6.1554641501E-03   -2.6084293406E-02   1.4198471607E-01   1.4449200565E-01   1.1198708660E+04
        2804   -2.2165359412E-02   -1.7580388161E-02   8.7354307656E-02   -5.9374310643E-03   -2.6095029518E-02   1.4291459678E-01   1.4539871260E-01   1.1213684321E+04
        2805   -2.2130376352E-02   -3.7267255224E-02   6.2090065858E-02   -4.9868357982E-03   -2.6649223420E-02   1.4677453163E-01   1.4925753842E-01   1.1086149425E+04
        2806   -2.2116151692E-02   -3.6431528454E-02   6.3032309675E-02   -5.0182525569E-03   -2.6606813145E-02   1.4661561039E-01   1.4909474362E-01   1.1095351726E+04
        2807   -2.2114379349E-02   -4.5595492187E-02   4.5831796655E-02   -4.5585629598E-03   -2.7256226889E-02   1.4910894897E-01   1.5164814890E-01   1.0984668279E+04
        2808   -2.2100676550E-02   -4.4545575169E-02   4.9053226419E-02   -4.6261720773E-03   -2.7153823325E-02   1.4870710272E-01   1.5123668202E-01   1.0998777688E+04
        2809   -2.2096567491E-02   -1.3160238584E-02   1.0378915986E-01   -6.3356315589E-03   -2.6087190578E-02   1.4121227284E-01   1.4374139188E-01   1.1191634886E+04
        2810   -2.2096462636E-02   -4.7343560425E-02   3.9144382268E-02   -4.4212337982E-03   -2.7455631753E-02   1.4992080854E-01   1.5247822092E-01   1.0960223098E+04
        2811   -2.2093424912E-02   -1.2187636205E-02   1.1346148347E-01   -6.5235969466E-03   -2.6111123161E-02   1.4034163316E-01   1.4289899253E-01   1.1163836222E+04
        2812   -2.2091982147E-02   -1.2170600965E-02   2.9306483033E-02   -5.0647654147E-03   -2.6302736450E-02   1.4747888055E-01   1.4989164754E-01   1.1409661268E+04
        2813   -2.2091014587E-02   -7.2866351467E-03   5.7977735704E-02   -5.7146558262E-03   -2.6145568188E-02   1.4468877489E-01   1.4714309228E-01   1.1365804234E+04
        2814   -2.2088763651E-02   -4.8200537416E-02   3.4028206255E-02   -4.3269519326E-03   -2.7585265045E-02   1.5048551973E-01   1.5305411137E-01   1.0948227607E+04
        2815   -2.2086394765E-02   -1.8253336708E-02   8.2214909451E-02   -5.8108349244E-03   -2.6095540010E-02   1.4341512371E-01   1.4588571116E-01   1.1226968633E+04
        2816   -2.2085805997E-02   -2.5519448979E-02   1.0242762762E-01   -5.9317189263E-03   -2.5988281513E-02   1.4209772408E-01   1.4457641320E-01   1.1127762529E+04
        2817   -2.2074737368E-02   -1.5268923919E-02   1.2030976169E-01   -6.5279098523E-03   -2.6044151398E-02   1.3992404575E-01   1.4247684025E-01   1.1130352321E+04
        2818   -2.2058074927E-02   -1.5448028073E-02   9.6554404714E-02   -6.1331043076E-03   -2.6053040268E-02   1.4197050008E-01   1.4447144621E-01   1.1205037272E+04
        2819   -2.2055164953E-02   -1.2209638356E-02   2.9137493184E-02   -5.0529546311E-03   -2.6298242019E-02   1.4750258421E-01   1.4991378267E-01   1.1411468107E+04
        2820   -2.2048106160E-02   -5.9832362513E-03   6.4644841235E-02   -5.8643811076E-03   -2.6129464019E-02   1.4403677134E-01   1.4650505573E-01   1.1355280751E+04
        2821   -2.2043555680E-02   -4.5550952789E-02   1.3990460878E-02   -4.0646479195E-03   -2.7776641508E-02   1.5200775641E-01   1.5457820411E-01   1.0999357287E+04
        2822   -2.2036100540E-02   -8.5217441399E-03   4.7804027094E-02   -5.4818889922E-03   -2.6157733150E-02   1.4563797795E-01   1.4806991164E-01   1.1391081064E+04
