nodenumber     x-coordinate     y-coordinate     z-coordinate     x-velocity     y-velocity     z-velocity     velocity-magnitude     pressure
        1343   1.8570622288E-02   -1.7561969755E-01   1.1263807993E+00   1.1180918414E-02   1.6698239429E-02   1.2085050926E-01   1.2250995766E-01   1.2855780975E+04
        1344   1.8570785474E-02   -1.7777588994E-01   1.1387103682E+00   1.0987876512E-02   1.6434527095E-02   1.1973906272E-01   1.2136008509E-01   1.2817219620E+04
        1345   1.8571079024E-02   -1.7687226722E-01   1.1352744531E+00   1.1033457594E-02   1.6513462518E-02   1.2004834453E-01   1.2168005857E-01   1.2829905113E+04
        1346   1.8571939137E-02   -1.7752939598E-01   1.1374616823E+00   1.1006490319E-02   1.6462573872E-02   1.1984960041E-01   1.2147463063E-01   1.2821205878E+04
        1347   1.8572623731E-02   -1.7606952429E-01   1.1300133195E+00   1.1119353590E-02   1.6625865402E-02   1.2052205529E-01   1.2217047613E-01   1.2845539535E+04
        1348   1.8572672447E-02   -1.7709298008E-01   1.1358493899E+00   1.1027966699E-02   1.6500731804E-02   1.1999594477E-01   1.2162613601E-01   1.2827260420E+04
        1349   1.8573382387E-02   -1.7786699746E-01   1.1388522664E+00   1.0988546862E-02   1.6433698204E-02   1.1972802138E-01   1.2134913968E-01   1.2816323978E+04
        1350   1.8573977002E-02   -1.7630636385E-01   1.1328800681E+00   1.1069205957E-02   1.6571971698E-02   1.2027026924E-01   1.2191019330E-01   1.2838458005E+04
        1351   1.8574032233E-02   -1.8014665796E-01   1.1354856239E+00   1.1103829754E-02   1.6447820928E-02   1.1995781797E-01   1.2158825577E-01   1.2805027798E+04
        1352   1.8576324511E-02   -1.7991857795E-01   1.1359916699E+00   1.1090283054E-02   1.6446477598E-02   1.1992339923E-01   1.2155288021E-01   1.2805963084E+04
        1353   1.8576402527E-02   -1.7780632361E-01   1.1388876036E+00   1.0988024008E-02   1.6438393937E-02   1.1972954397E-01   1.2135123059E-01   1.2816709918E+04
        1354   1.8577382501E-02   -1.8084535132E-01   1.1324326844E+00   1.1178125176E-02   1.6491340338E-02   1.2019647042E-01   1.2183639148E-01   1.2804392265E+04
        1355   1.8578248223E-02   -1.7756724315E-01   1.1379153682E+00   1.1001907160E-02   1.6462467301E-02   1.1981752252E-01   1.2144255224E-01   1.2820151138E+04
        1356   1.8578523143E-02   -1.7700890580E-01   1.1356572407E+00   1.1032752055E-02   1.6513749341E-02   1.2002040973E-01   1.2165247341E-01   1.2828237076E+04
        1357   1.8578734466E-02   -1.7672771547E-01   1.1349290980E+00   1.1040845954E-02   1.6532963824E-02   1.2008944400E-01   1.2172392424E-01   1.2831613485E+04
        1358   1.8579788987E-02   -1.8146427109E-01   1.1255129619E+00   1.1321566571E-02   1.6600393450E-02   1.2075532172E-01   1.2241567978E-01   1.2809871776E+04
        1359   1.8581154054E-02   -1.7914879714E-01   1.1379793706E+00   1.1037958876E-02   1.6433662680E-02   1.1978112546E-01   1.2140601230E-01   1.2808492116E+04
        1360   1.8581890048E-02   -1.7715436799E-01   1.1361322188E+00   1.1028487927E-02   1.6506848494E-02   1.1998031496E-01   1.2161159308E-01   1.2826332028E+04
        1361   1.8582128115E-02   -1.8089643108E-01   1.1231305513E+00   1.1354734228E-02   1.6654131902E-02   1.2097253367E-01   1.2264030333E-01   1.2818271429E+04
        1362   1.8582231761E-02   -1.7665632478E-01   1.1347123761E+00   1.1045250144E-02   1.6543034192E-02   1.2011340143E-01   1.2174932745E-01   1.2832543428E+04
        1363   1.8582360756E-02   -1.7973345534E-01   1.1364190071E+00   1.1081058550E-02   1.6450764149E-02   1.1989833353E-01   1.2152788932E-01   1.2806689457E+04
        1364   1.8582473032E-02   -1.7926160127E-01   1.1377784898E+00   1.1044958521E-02   1.6436704578E-02   1.1979665170E-01   1.2142237901E-01   1.2807994480E+04
        1365   1.8582541078E-02   -1.8142416228E-01   1.1259590545E+00   1.1313745829E-02   1.6597296292E-02   1.2072210448E-01   1.2238176988E-01   1.2809544615E+04
        1366   1.8583232900E-02   -1.7736974678E-01   1.1370352935E+00   1.1016680395E-02   1.6488430009E-02   1.1990077795E-01   1.2152955247E-01   1.2823156260E+04
        1367   1.8583372516E-02   -1.7800982445E-01   1.1390028616E+00   1.0993908959E-02   1.6441591088E-02   1.1972283216E-01   1.2134557467E-01   1.2815066530E+04
        1368   1.8583528949E-02   -1.8116539583E-01   1.1306849485E+00   1.1220841478E-02   1.6523494731E-02   1.2033899278E-01   1.2198527102E-01   1.2804538263E+04
        1369   1.8584052212E-02   -1.7529097750E-01   1.1243023202E+00   1.1222786327E-02   1.6761583807E-02   1.2105991148E-01   1.2272898513E-01   1.2862326431E+04
        1370   1.8585143873E-02   -1.7916657520E-01   1.1379942079E+00   1.1040077468E-02   1.6438430777E-02   1.1978361131E-01   1.2140930301E-01   1.2808350254E+04
        1371   1.8585508962E-02   -1.7757799897E-01   1.1388701183E+00   1.0987782789E-02   1.6455640133E-02   1.1974544308E-01   1.2136923252E-01   1.2818402259E+04
        1372   1.8586700289E-02   -1.7589394199E-01   1.1281959496E+00   1.1158453583E-02   1.6680936658E-02   1.2070032218E-01   1.2235739662E-01   1.2850309049E+04
        1373   1.8586893763E-02   -1.7735095526E-01   1.1370282681E+00   1.1018230840E-02   1.6493870429E-02   1.1990563573E-01   1.2153522391E-01   1.2823315703E+04
        1374   1.8587036351E-02   -1.8055786603E-01   1.1343938034E+00   1.1140045805E-02   1.6476438719E-02   1.2005173150E-01   1.2168809264E-01   1.2803620386E+04
        1375   1.8588292444E-02   -1.7978768118E-01   1.1363403085E+00   1.1086724581E-02   1.6459088583E-02   1.1990968560E-01   1.2154073292E-01   1.2806426418E+04
        1376   1.8588606894E-02   -1.7750114392E-01   1.1385704484E+00   1.0993260676E-02   1.6466532814E-02   1.1977529406E-01   1.2140065712E-01   1.2819494576E+04
        1377   1.8589370546E-02   -1.8150668823E-01   1.1245898295E+00   1.1344442299E-02   1.6628273133E-02   1.2084072120E-01   1.2250581921E-01   1.2810920483E+04
        1378   1.8589467680E-02   -1.7598689686E-01   1.1289411983E+00   1.1147046844E-02   1.6669271662E-02   1.2063557601E-01   1.2229089692E-01   1.2848216806E+04
        1379   1.8589773439E-02   -1.7739642629E-01   1.1373258290E+00   1.1015026356E-02   1.6491646896E-02   1.1988268300E-01   1.2151198668E-01   1.2822465740E+04
        1380   1.8590256677E-02   -1.7950380219E-01   1.1371362813E+00   1.1066353372E-02   1.6453506068E-02   1.1985229342E-01   1.2148149767E-01   1.2807269486E+04
        1381   1.8591414635E-02   -1.7548908991E-01   1.1256310692E+00   1.1203721324E-02   1.6742781138E-02   1.2094365632E-01   1.2260999998E-01   1.2858278808E+04
        1382   1.8591578790E-02   -1.7636479228E-01   1.1333068355E+00   1.1070939783E-02   1.6586748325E-02   1.2025097279E-01   1.2189332379E-01   1.2837295533E+04
        1383   1.8592115131E-02   -1.7747708244E-01   1.1386040128E+00   1.0993842528E-02   1.6471165394E-02   1.1977671307E-01   1.2140273826E-01   1.2819616443E+04
        1384   1.8592807552E-02   -1.7865641618E-01   1.1386982752E+00   1.1019013262E-02   1.6446555225E-02   1.1974406550E-01   1.2136947332E-01   1.2810932032E+04
        1385   1.8593740601E-02   -1.7746288690E-01   1.1381384301E+00   1.1003115578E-02   1.6481619946E-02   1.1981748109E-01   1.2144521861E-01   1.2820551557E+04
        1386   1.8593763882E-02   -1.8115737664E-01   1.1310551408E+00   1.1218907662E-02   1.6531266571E-02   1.2031906451E-01   1.2196648699E-01   1.2804070447E+04
        1387   1.8593770555E-02   -1.7662345076E-01   1.1346484954E+00   1.1051553425E-02   1.6560364592E-02   1.2013196248E-01   1.2177056671E-01   1.2832934539E+04
        1388   1.8594402578E-02   -1.8149831606E-01   1.1241517815E+00   1.1354914010E-02   1.6642677417E-02   1.2088257679E-01   1.2255003123E-01   1.2811659266E+04
        1389   1.8594739277E-02   -1.7742229546E-01   1.1377273272E+00   1.1010474670E-02   1.6490854844E-02   1.1985373314E-01   1.2148290495E-01   1.2821575615E+04
        1390   1.8596354556E-02   -1.7654087612E-01   1.1342883002E+00   1.1058045430E-02   1.6571983539E-02   1.2016755164E-01   1.2180784652E-01   1.2834208880E+04
        1391   1.8596784704E-02   -1.8070170895E-01   1.1337201931E+00   1.1160665433E-02   1.6498414857E-02   1.2011363966E-01   1.2175403310E-01   1.2803579706E+04
        1392   1.8596944391E-02   -1.7567442866E-01   1.1268860883E+00   1.1185154320E-02   1.6723302199E-02   1.2083311863E-01   1.2249660841E-01   1.2854486122E+04
        1393   1.8597662071E-02   -1.7726811584E-01   1.1367966800E+00   1.1026183979E-02   1.6514071687E-02   1.1993831436E-01   1.2157092806E-01   1.2824362169E+04
        1394   1.8599193596E-02   -1.7766320036E-01   1.1231135685E+00   1.1297277907E-02   1.6744173149E-02   1.2109418521E-01   1.2276724935E-01   1.2845428528E+04
        1395   1.8599559403E-02   -1.7741415640E-01   1.1387215966E+00   1.0993944149E-02   1.6480456867E-02   1.1977610196E-01   1.2140340550E-01   1.2819879309E+04
        1396   1.8599685270E-02   -1.7685137687E-01   1.1353662464E+00   1.1045523533E-02   1.6550681040E-02   1.2007135940E-01   1.2170891496E-01   1.2829977337E+04
        1397   1.8600384350E-02   -1.7742862986E-01   1.1389039188E+00   1.0991235808E-02   1.6478134657E-02   1.1976145613E-01   1.2138839550E-01   1.2819455620E+04
        1398   1.8600728512E-02   -1.8149473336E-01   1.1251062067E+00   1.1340214639E-02   1.6635188453E-02   1.2080959623E-01   1.2247566494E-01   1.2810284950E+04
        1399   1.8600837191E-02   -1.8029709573E-01   1.1352592583E+00   1.1124829503E-02   1.6485080237E-02   1.2000031573E-01   1.2163714679E-01   1.2804306768E+04
        1400   1.8601440649E-02   -1.8052694187E-01   1.1346112644E+00   1.1142462872E-02   1.6492758662E-02   1.2004913171E-01   1.2168795993E-01   1.2803559194E+04
        1401   1.8603506045E-02   -1.7913193900E-01   1.1382336857E+00   1.1043955436E-02   1.6459710909E-02   1.1978339380E-01   1.2141232419E-01   1.2808259587E+04
        1402   1.8603953460E-02   -1.7699258102E-01   1.1357959198E+00   1.1042437511E-02   1.6545814266E-02   1.2003594632E-01   1.2167303648E-01   1.2828182434E+04
        1403   1.8603970396E-02   -1.7971834905E-01   1.1365875409E+00   1.1088321480E-02   1.6477293924E-02   1.1990677508E-01   1.2154047391E-01   1.2806593101E+04
        1404   1.8605587632E-02   -1.7760450912E-01   1.1392881792E+00   1.0990504486E-02   1.6474836197E-02   1.1973100441E-01   1.2135783795E-01   1.2817532646E+04
        1405   1.8606958607E-02   -1.7769285230E-01   1.1393382140E+00   1.0992223447E-02   1.6473990201E-02   1.1972633307E-01   1.2135327008E-01   1.2816819891E+04
        1406   1.8608767288E-02   -1.7766977195E-01   1.1393503181E+00   1.0992382556E-02   1.6476684755E-02   1.1972772101E-01   1.2135501964E-01   1.2816967268E+04
        1407   1.8609491663E-02   -1.7819765046E-01   1.1392211404E+00   1.1007070081E-02   1.6469112901E-02   1.1972773136E-01   1.2135533334E-01   1.2813409352E+04
        1408   1.8609554523E-02   -1.7542616291E-01   1.1253489821E+00   1.1217244099E-02   1.6773823764E-02   1.2099064934E-01   1.2266183170E-01   1.2859358369E+04
        1409   1.8610415144E-02   -1.7738666862E-01   1.1390657476E+00   1.0992254339E-02   1.6489698344E-02   1.1975939494E-01   1.2138802447E-01   1.2819494921E+04
        1410   1.8610971402E-02   -1.7759057984E-01   1.1231121210E+00   1.1301811475E-02   1.6761831159E-02   1.2110947322E-01   1.2278515557E-01   1.2846060096E+04
        1411   1.8611590397E-02   -1.8025895106E-01   1.1231247614E+00   1.1355889106E-02   1.6706302039E-02   1.2102234399E-01   1.2269663602E-01   1.2823771453E+04
        1412   1.8611703743E-02   -1.7564726146E-01   1.1267567642E+00   1.1194589847E-02   1.6746144067E-02   1.2086149881E-01   1.2252858474E-01   1.2854982034E+04
        1413   1.8611713210E-02   -1.7665328925E-01   1.1348486038E+00   1.1057290997E-02   1.6580285606E-02   1.2013321576E-01   1.2177503474E-01   1.2832405359E+04
        1414   1.8612978642E-02   -1.7721255799E-01   1.1368191303E+00   1.1032198192E-02   1.6535453128E-02   1.1995386132E-01   1.2158971771E-01   1.2824770689E+04
        1415   1.8613150963E-02   -1.7737509150E-01   1.1391034884E+00   1.0992650370E-02   1.6492966543E-02   1.1975936387E-01   1.2138847368E-01   1.2819516984E+04
        1416   1.8613754103E-02   -1.8102838038E-01   1.1318340403E+00   1.1211477957E-02   1.6547440471E-02   1.2027819291E-01   1.2192767821E-01   1.2803964784E+04
        1417   1.8615748873E-02   -1.7686090182E-01   1.1231082017E+00   1.1290469425E-02   1.6785558493E-02   1.2114089857E-01   1.2281834952E-01   1.2852053446E+04
        1418   1.8616526867E-02   -1.8100549361E-01   1.1319256635E+00   1.1210631891E-02   1.6550050820E-02   1.2027396695E-01   1.2192378593E-01   1.2804015806E+04
        1419   1.8616904328E-02   -1.7784819833E-01   1.1394329042E+00   1.0998886872E-02   1.6482513306E-02   1.1972540087E-01   1.2135411147E-01   1.2815570716E+04
        1420   1.8617096639E-02   -1.8113579689E-01   1.1313468327E+00   1.1224611786E-02   1.6558330520E-02   1.2031910594E-01   1.2197072384E-01   1.2803862740E+04
        1421   1.8618920407E-02   -1.8138987890E-01   1.1263832819E+00   1.1323180427E-02   1.6640148642E-02   1.2072467320E-01   1.2239099510E-01   1.2809303812E+04
        1422   1.8619014365E-02   -1.7724838696E-01   1.1371384358E+00   1.1029925369E-02   1.6537278004E-02   1.1993253475E-01   1.2156872011E-01   1.2823957958E+04
        1423   1.8619293719E-02   -1.8073283222E-01   1.1337256975E+00   1.1172470062E-02   1.6528212831E-02   1.2013520445E-01   1.2178043051E-01   1.2803392166E+04
        1424   1.8620200896E-02   -1.7656914993E-01   1.1345796973E+00   1.1064943223E-02   1.6598287014E-02   1.2016736520E-01   1.2181187035E-01   1.2833537493E+04
        1425   1.8621781749E-02   -1.7821858068E-01   1.1393250984E+00   1.1011722807E-02   1.6483432981E-02   1.1973137728E-01   1.2136129658E-01   1.2813112012E+04
        1426   1.8622286351E-02   -1.8134312348E-01   1.1267551497E+00   1.1316895496E-02   1.6639255282E-02   1.2069842671E-01   1.2236440312E-01   1.2809145058E+04
        1427   1.8622377765E-02   -1.7719928325E-01   1.1369356028E+00   1.1034392390E-02   1.6546356334E-02   1.1995429634E-01   1.2159182922E-01   1.2824682607E+04
        1428   1.8622772351E-02   -1.7727789505E-01   1.1382118675E+00   1.1012134517E-02   1.6523238169E-02   1.1984598556E-01   1.2147981216E-01   1.2821834172E+04
        1429   1.8623853229E-02   -1.7869567618E-01   1.1390132035E+00   1.1029494380E-02   1.6482173856E-02   1.1974914079E-01   1.2138026413E-01   1.2810199281E+04
        1430   1.8623905059E-02   -1.8151208120E-01   1.1246787402E+00   1.1360084480E-02   1.6673677941E-02   1.2086826241E-01   1.2254060516E-01   1.2810844984E+04
        1431   1.8624677926E-02   -1.7726841331E-01   1.1376240990E+00   1.1023992917E-02   1.6536108347E-02   1.1989732883E-01   1.2153329075E-01   1.2822959584E+04
        1432   1.8625677105E-02   -1.7744926183E-01   1.1394168915E+00   1.0994631919E-02   1.6502836925E-02   1.1974465589E-01   1.2137548423E-01   1.2818468277E+04
        1433   1.8628155529E-02   -1.8120215801E-01   1.1307672560E+00   1.1242333304E-02   1.6581951283E-02   1.2037634275E-01   1.2203202474E-01   1.2804243163E+04
        1434   1.8629814688E-02   -1.7985353150E-01   1.1364103829E+00   1.1107595649E-02   1.6512690202E-02   1.1994468437E-01   1.2158443538E-01   1.2805926886E+04
        1435   1.8632964274E-02   -1.8117758012E-01   1.1289164744E+00   1.1278376774E-02   1.6620113162E-02   1.2053441207E-01   1.2219645836E-01   1.2807268624E+04
        1436   1.8633217761E-02   -1.7814694736E-01   1.1394342803E+00   1.1013747095E-02   1.6498375386E-02   1.1973566538E-01   1.2136774110E-01   1.2813471923E+04
        1437   1.8635700987E-02   -1.8007564271E-01   1.1359265325E+00   1.1124658663E-02   1.6524844639E-02   1.1998559740E-01   1.2162800707E-01   1.2805036761E+04
        1438   1.8635780580E-02   -1.7834640354E-01   1.1393506221E+00   1.1021131854E-02   1.6499288482E-02   1.1974093747E-01   1.2137373675E-01   1.2812190859E+04
        1439   1.8637435219E-02   -1.7720282842E-01   1.1382242897E+00   1.1017575937E-02   1.6544340682E-02   1.1986205040E-01   1.2149902598E-01   1.2822390414E+04
        1440   1.8640574253E-02   -1.7578214669E-01   1.1231007456E+00   1.1283506014E-02   1.6846222132E-02   1.2120910422E-01   1.2289328563E-01   1.2860858172E+04
        1441   1.8641374351E-02   -1.7848862408E-01   1.1393091950E+00   1.1027946143E-02   1.6504732848E-02   1.1974708996E-01   1.2138116558E-01   1.2811245920E+04
        1442   1.8641402824E-02   -1.7525739210E-01   1.1239851490E+00   1.1257236149E-02   1.6845401135E-02   1.2115237493E-01   1.2283481126E-01   1.2863368415E+04
        1443   1.8642249105E-02   -1.7789623952E-01   1.1395976445E+00   1.1009507472E-02   1.6512774407E-02   1.1973691867E-01   1.2137055106E-01   1.2815009820E+04
        1444   1.8642420899E-02   -1.8019925307E-01   1.1231215930E+00   1.1370085367E-02   1.6749530679E-02   1.2105641057E-01   1.2273744400E-01   1.2824362342E+04
        1445   1.8643420288E-02   -1.7599020291E-01   1.1295563833E+00   1.1162134813E-02   1.6731037200E-02   1.2064053736E-01   1.2230560132E-01   1.2847202056E+04
        1446   1.8644068987E-02   -1.7543647373E-01   1.1254886470E+00   1.1231984932E-02   1.6817645785E-02   1.2101581862E-01   1.2269400577E-01   1.2859112396E+04
        1447   1.8645591787E-02   -1.7898056850E-01   1.1388681699E+00   1.1049604163E-02   1.6508494435E-02   1.1977735525E-01   1.2141350407E-01   1.2808421444E+04
        1448   1.8645908291E-02   -1.7607763483E-01   1.1231016527E+00   1.1291421293E-02   1.6845887944E-02   1.2120345926E-01   1.2288839925E-01   1.2858494444E+04
        1449   1.8648495428E-02   -1.7873000414E-01   1.1391827380E+00   1.1039402937E-02   1.6511819209E-02   1.1975969532E-01   1.2139560624E-01   1.2809727673E+04
        1450   1.8650462406E-02   -1.8087672654E-01   1.1327103898E+00   1.1210036335E-02   1.6585064229E-02   1.2024666398E-01   1.2190155646E-01   1.2803917209E+04
        1451   1.8651329623E-02   -1.7617115835E-01   1.1323523352E+00   1.1115361690E-02   1.6688332208E-02   1.2040231994E-01   1.2206051919E-01   1.2840670045E+04
        1452   1.8651561841E-02   -1.7698752326E-01   1.1361785969E+00   1.1058818214E-02   1.6603326145E-02   1.2005398949E-01   1.2170015732E-01   1.2827666699E+04
        1453   1.8651836901E-02   -1.7708458513E-01   1.1367958334E+00   1.1049288151E-02   1.6590890149E-02   1.1999980821E-01   1.2164414648E-01   1.2825851457E+04
        1454   1.8653208319E-02   -1.8121617123E-01   1.1283574249E+00   1.1299687308E-02   1.6656437008E-02   1.2060017329E-01   1.2226823637E-01   1.2807856928E+04
        1455   1.8653709505E-02   -1.7770583595E-01   1.1396926841E+00   1.1009155225E-02   1.6530448205E-02   1.1974509092E-01   1.2138098704E-01   1.2816232277E+04
        1456   1.8654493878E-02   -1.7525213162E-01   1.1238967194E+00   1.1265473827E-02   1.6864810342E-02   1.2117482013E-01   1.2286036693E-01   1.2863615079E+04
        1457   1.8655093010E-02   -1.7728484972E-01   1.1395384702E+00   1.1003374333E-02   1.6543745985E-02   1.1976889298E-01   1.2140575565E-01   1.2819498541E+04
        1458   1.8655722621E-02   -1.8125350380E-01   1.1276588342E+00   1.1314746011E-02   1.6671041278E-02   1.2065966809E-01   1.2233030123E-01   1.2808614500E+04
        1459   1.8655765501E-02   -1.7617348218E-01   1.1324599070E+00   1.1115548788E-02   1.6692379301E-02   1.2039776254E-01   1.2205659415E-01   1.2840464924E+04
        1460   1.8655776676E-02   -1.7558229111E-01   1.1264469986E+00   1.1221597421E-02   1.6812743487E-02   1.2093905749E-01   1.2261667186E-01   1.2856196907E+04
        1461   1.8655785191E-02   -1.8078722952E-01   1.1336886866E+00   1.1192567766E-02   1.6577352911E-02   1.2017378699E-01   1.2182701376E-01   1.2803119475E+04
        1462   1.8656086406E-02   -1.7760412529E-01   1.1397074425E+00   1.1007787234E-02   1.6535497862E-02   1.1974861255E-01   1.2138502493E-01   1.2816934517E+04
        1463   1.8656541957E-02   -1.7616975828E-01   1.1317593707E+00   1.1129417307E-02   1.6705763918E-02   1.2045885243E-01   1.2211994762E-01   1.2841793044E+04
        1464   1.8657177018E-02   -1.7960824481E-01   1.1377442311E+00   1.1090823444E-02   1.6531573129E-02   1.1986825468E-01   1.2151007265E-01   1.2805675397E+04
        1465   1.8658982232E-02   -1.7528824770E-01   1.1246398279E+00   1.1253633893E-02   1.6856734575E-02   1.2111264268E-01   1.2279684847E-01   1.2861926529E+04
        1466   1.8659842336E-02   -1.7851328313E-01   1.1394141580E+00   1.1035765491E-02   1.6527362889E-02   1.1975685730E-01   1.2139459096E-01   1.2810938582E+04
        1467   1.8660755488E-02   -1.7715749883E-01   1.1393299964E+00   1.1007330811E-02   1.6557655566E-02   1.1979516018E-01   1.2143392315E-01   1.2820792187E+04
        1468   1.8661065774E-02   -1.7636812131E-01   1.1337865379E+00   1.1096513284E-02   1.6671754388E-02   1.2028408645E-01   1.2193990920E-01   1.2836587604E+04
        1469   1.8661703641E-02   -1.7654167926E-01   1.1346852678E+00   1.1083111524E-02   1.6652945140E-02   1.2020323402E-01   1.2185636385E-01   1.2833663152E+04
        1470   1.8661709995E-02   -1.7710418602E-01   1.1381257983E+00   1.1029416684E-02   1.6580815834E-02   1.1989809530E-01   1.2154063001E-01   1.2823340869E+04
        1471   1.8662277033E-02   -1.7710794627E-01   1.1390325750E+00   1.1012626826E-02   1.6565882638E-02   1.1982276353E-01   1.2146275593E-01   1.2821681623E+04
        1472   1.8664370510E-02   -1.7526422908E-01   1.1236209140E+00   1.1276114868E-02   1.6882751227E-02   1.2120962210E-01   1.2289813077E-01   1.2864069622E+04
        1473   1.8664663974E-02   -1.8118853236E-01   1.1300031195E+00   1.1274299164E-02   1.6644703595E-02   1.2047640878E-01   1.2214221650E-01   1.2805612998E+04
        1474   1.8664784274E-02   -1.7709900028E-01   1.1390246492E+00   1.1013830830E-02   1.6569583702E-02   1.1982625409E-01   1.2146681334E-01   1.2821768498E+04
        1475   1.8664976025E-02   -1.7616205818E-01   1.1317849620E+00   1.1132997962E-02   1.6716882899E-02   1.2046594747E-01   1.2212879397E-01   1.2841828036E+04
        1476   1.8665649090E-02   -1.7941654567E-01   1.1383497230E+00   1.1079360843E-02   1.6536268862E-02   1.1983122580E-01   1.2147313736E-01   1.2806127354E+04
        1477   1.8665717065E-02   -1.8151909388E-01   1.1247774050E+00   1.1379233103E-02   1.6728946552E-02   1.2090230827E-01   1.2258349294E-01   1.2810753972E+04
        1478   1.8666870348E-02   -1.7918870727E-01   1.1387581028E+00   1.1067088178E-02   1.6535193935E-02   1.1980373638E-01   1.2144475423E-01   1.2807135899E+04
        1479   1.8666958409E-02   -1.7747963710E-01   1.1397471432E+00   1.1009690157E-02   1.6552033580E-02   1.1975941566E-01   1.2139810844E-01   1.2817779826E+04
        1480   1.8667956926E-02   -1.8144983675E-01   1.1260055063E+00   1.1355958557E-02   1.6712358206E-02   1.2080417913E-01   1.2248228610E-01   1.2809504453E+04
        1481   1.8668839171E-02   -1.8150416719E-01   1.1252862698E+00   1.1370989386E-02   1.6724838937E-02   1.2086346678E-01   1.2254385843E-01   1.2810130677E+04
        1482   1.8668934316E-02   -1.7952463756E-01   1.1381591895E+00   1.1087049768E-02   1.6541963212E-02   1.1984792246E-01   1.2149108501E-01   1.2805650058E+04
        1483   1.8670382234E-02   -1.7847882688E-01   1.1394907450E+00   1.1038800645E-02   1.6540939597E-02   1.1976206724E-01   1.2140185563E-01   1.2811080271E+04
        1484   1.8671182158E-02   -1.8091695056E-01   1.1325599248E+00   1.1224061059E-02   1.6615060874E-02   1.2027895938E-01   1.2193878736E-01   1.2803886872E+04
        1485   1.8671984429E-02   -1.8074753975E-01   1.1231214364E+00   1.1396528626E-02   1.6779589162E-02   1.2107016563E-01   1.2275756793E-01   1.2819801569E+04
        1486   1.8675043720E-02   -1.8151479805E-01   1.1250619126E+00   1.1378494697E-02   1.6736939430E-02   1.2088814925E-01   1.2257055075E-01   1.2810392337E+04
        1487   1.8675364297E-02   -1.7595815795E-01   1.1294122423E+00   1.1180353983E-02   1.6777509040E-02   1.2068860759E-01   1.2236104415E-01   1.2847803804E+04
        1488   1.8676196940E-02   -1.7524268795E-01   1.1241677084E+00   1.1270849745E-02   1.6889629707E-02   1.2117511015E-01   1.2286455537E-01   1.2863234828E+04
        1489   1.8676262246E-02   -1.7753504770E-01   1.1398102963E+00   1.1014385622E-02   1.6562331564E-02   1.1976256441E-01   1.2140304506E-01   1.2817301151E+04
        1490   1.8677047696E-02   -1.7990218055E-01   1.1365731636E+00   1.1129243681E-02   1.6572975577E-02   1.1997812948E-01   1.2162760845E-01   1.2805418563E+04
        1491   1.8679815213E-02   -1.7615550974E-01   1.1325685029E+00   1.1125151321E-02   1.6723362721E-02   1.2041476993E-01   1.2207848570E-01   1.2840460270E+04
        1492   1.8681399957E-02   -1.8096672103E-01   1.1323448146E+00   1.1234269021E-02   1.6631740003E-02   1.2030575482E-01   1.2196843124E-01   1.2803849812E+04
        1493   1.8681565376E-02   -1.8150858258E-01   1.1252665571E+00   1.1377799262E-02   1.6742489053E-02   1.2087787438E-01   1.2256111035E-01   1.2810158085E+04
        1494   1.8682580584E-02   -1.8119192893E-01   1.1292640042E+00   1.1296973625E-02   1.6681552406E-02   1.2055544861E-01   1.2222729644E-01   1.2806757199E+04
        1495   1.8685901911E-02   -1.7578547114E-01   1.1230965208E+00   1.1306437489E-02   1.6907686374E-02   1.2125902847E-01   1.2295306980E-01   1.2860957803E+04
        1496   1.8688608553E-02   -1.7700897648E-01   1.1385443516E+00   1.1032874464E-02   1.6611912404E-02   1.1989354826E-01   1.2154070457E-01   1.2823339318E+04
        1497   1.8688889364E-02   -1.7705957500E-01   1.1394422130E+00   1.1017126714E-02   1.6595702979E-02   1.1981749145E-01   1.2146203397E-01   1.2821357910E+04
        1498   1.8688958839E-02   -1.7603635683E-01   1.1304429460E+00   1.1168616366E-02   1.6775863099E-02   1.2061145286E-01   1.2228364623E-01   1.2845327518E+04
        1499   1.8689422294E-02   -1.7762336114E-01   1.1398820501E+00   1.1021584096E-02   1.6577018723E-02   1.1976821973E-01   1.2141128169E-01   1.2816579777E+04
        1500   1.8690924347E-02   -1.7558605676E-01   1.1266027532E+00   1.1236263577E-02   1.6857471367E-02   1.2096362602E-01   1.2264838679E-01   1.2855970584E+04
        1501   1.8691458147E-02   -1.7843478641E-01   1.1396237307E+00   1.1045831764E-02   1.6567989074E-02   1.1977366789E-01   1.2141762715E-01   1.2811228338E+04
        1502   1.8691479045E-02   -1.7947795111E-01   1.1384689675E+00   1.1091466850E-02   1.6568083804E-02   1.1984636880E-01   1.2149351486E-01   1.2805542671E+04
        1503   1.8692445357E-02   -1.7733264790E-01   1.1398351165E+00   1.1017498008E-02   1.6587927192E-02   1.1978196444E-01   1.2142595931E-01   1.2818730626E+04
        1504   1.8692631559E-02   -1.7693713590E-01   1.1365719088E+00   1.1070813076E-02   1.6653021451E-02   1.2006537263E-01   1.2171926607E-01   1.2827430551E+04
        1505   1.8692856522E-02   -1.7705698873E-01   1.1394933565E+00   1.1018085435E-02   1.6600225040E-02   1.1981742930E-01   1.2146267757E-01   1.2821290685E+04
        1506   1.8693075162E-02   -1.7535437557E-01   1.1230957820E+00   1.1302534783E-02   1.6928642844E-02   1.2128416668E-01   1.2298038595E-01   1.2864427637E+04
